observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2023-05-29,demo-mayorista,demo-may-2023-05-29,Mercado Abasto,Papaya,Beni,,Primera,A,3.53,kg,,
2023-05-29,demo-mayorista,demo-may-2023-05-29,Mercado Abasto,Piña,,,Primera,E,8.65,unidad,,
2023-05-29,demo-mayorista,demo-may-2023-05-29,Mercado Abasto,Mandarina,Cochabamba,Criolla,Segunda,A,21.58,ciento,,
2023-05-29,demo-mayorista,demo-may-2023-05-29,Mercado Abasto,Naranja,Santa Cruz,,Primera,A,32.27,ciento,,
2023-05-29,demo-mayorista,demo-may-2023-05-29,Mercado Abasto,Guineo,,,,A,25.53,chipa,,
2023-05-29,demo-mayorista,demo-may-2023-05-29,Mercado Abasto,Tomate,Cochabamba,,Primera,A,4.98,kg,,
2023-05-29,demo-mayorista,demo-may-2023-05-29,Mercado Abasto,Yuca,Norte Integrado,,,A,36.28,bolsa,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.84,kg,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Piña,,,Primera,E,9.70,unidad,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Mandarina,Cochabamba,Criolla,Segunda,A,23.33,ciento,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Naranja,,Criolla,Primera,A,34.59,ciento,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Frutilla,Cochabamba,,Primera,E,15.27,kg,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Guineo,Santa Cruz,,,A,23.24,chipa,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Tomate,Cochabamba,,,A,4.28,kg,,
2023-06-12,demo-mayorista,demo-may-2023-06-12,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,39.63,bolsa,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Papaya,Norte Integrado,,Segunda,A,4.36,kg,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Piña,Norte Integrado,,Primera,N,9.64,unidad,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Mandarina,Cochabamba,Ponkan,Primera,A,25.26,ciento,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Naranja,,Criolla,,A,34.35,ciento,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Frutilla,Comarapa,,Primera,N,12.92,kg,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Banano,,,Primera,A,25.58,chipa,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Tomate,Cochabamba,,Primera,A,4.64,kg,,
2023-06-26,demo-mayorista,demo-may-2023-06-26,Mercado Abasto,Yuca,Santa Cruz,,Segunda,A,38.16,bolsa,,
2023-07-10,demo-mayorista,demo-may-2023-07-10,Mercado Abasto,Papaya,Norte Integrado,,Segunda,N,4.25,kg,,
2023-07-10,demo-mayorista,demo-may-2023-07-10,Mercado Abasto,Piña,,,Primera,E,9.13,unidad,,
2023-07-10,demo-mayorista,demo-may-2023-07-10,Mercado Abasto,Mandarina,Santa Cruz,Criolla,Primera,A,25.49,ciento,,
2023-07-10,demo-mayorista,demo-may-2023-07-10,Mercado Abasto,Naranja,Santa Cruz,Valencia,,A,33.66,ciento,,
2023-07-10,demo-mayorista,demo-may-2023-07-10,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,25.50,chipa,,
2023-07-10,demo-mayorista,demo-may-2023-07-10,Mercado Abasto,Tomate,Cochabamba,,,A,4.68,kg,,
2023-07-10,demo-mayorista,demo-may-2023-07-10,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,42.83,bolsa,,
2023-07-24,demo-mayorista,demo-may-2023-07-24,Mercado Abasto,Papaya,Santa Cruz,,,N,4.26,kg,,
2023-07-24,demo-mayorista,demo-may-2023-07-24,Mercado Abasto,Fresa,Comarapa,,Primera,A,10.02,kg,,
2023-07-24,demo-mayorista,demo-may-2023-07-24,Mercado Abasto,Banano,Cochabamba,,Segunda,A,25.76,chipa,,
2023-07-24,demo-mayorista,demo-may-2023-07-24,Mercado Abasto,Tomate,Cochabamba,,Primera,A,4.62,kg,,
2023-07-24,demo-mayorista,demo-may-2023-07-24,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,48.26,bolsa,,
2023-08-07,demo-mayorista,demo-may-2023-08-07,Mercado Abasto,Papaya,,,Primera,N,4.71,kg,,
2023-08-07,demo-mayorista,demo-may-2023-08-07,Mercado Abasto,Naranja,Norte Integrado,Criolla,Primera,A,36.90,ciento,,
2023-08-07,demo-mayorista,demo-may-2023-08-07,Mercado Abasto,Sandía,Santa Cruz,,Primera,E,17.80,unidad,,
2023-08-07,demo-mayorista,demo-may-2023-08-07,Mercado Abasto,Frutilla,Valles Cruceños,,Primera,A,9.25,kg,,
2023-08-07,demo-mayorista,demo-may-2023-08-07,Mercado Abasto,Guineo,,,Primera,A,27.62,chipa,,
2023-08-07,demo-mayorista,demo-may-2023-08-07,Mercado Abasto,Yuca,,,Primera,N,45.75,bolsa,,
2023-08-21,demo-mayorista,demo-may-2023-08-21,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,5.37,kg,,
2023-08-21,demo-mayorista,demo-may-2023-08-21,Mercado Abasto,Piña,Santa Cruz,,Primera,N,9.05,unidad,,
2023-08-21,demo-mayorista,demo-may-2023-08-21,Mercado Abasto,Frutilla,,,Primera,A,9.48,kg,,
2023-08-21,demo-mayorista,demo-may-2023-08-21,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,28.68,chipa,,
2023-08-21,demo-mayorista,demo-may-2023-08-21,Mercado Abasto,Tomate,Cochabamba,,Primera,A,4.98,kg,,
2023-08-21,demo-mayorista,demo-may-2023-08-21,Mercado Abasto,Yuca,Santa Cruz,,Segunda,N,47.45,bolsa,,
2023-09-04,demo-mayorista,demo-may-2023-09-04,Mercado Abasto,Piña,,,Primera,N,8.63,unidad,,
2023-09-04,demo-mayorista,demo-may-2023-09-04,Mercado Abasto,Naranja,,Criolla,Primera,N,37.48,ciento,,
2023-09-04,demo-mayorista,demo-may-2023-09-04,Mercado Abasto,Banano,,,,A,31.05,chipa,,
2023-09-04,demo-mayorista,demo-may-2023-09-04,Mercado Abasto,Tomate,Cochabamba,,,A,5.06,kg,,
2023-09-04,demo-mayorista,demo-may-2023-09-04,Mercado Abasto,Yuca,Santa Cruz,,,N,56.69,bolsa,,
2023-09-18,demo-mayorista,demo-may-2023-09-18,Mercado Abasto,Papaya,,,Primera,N,5.30,kg,,
2023-09-18,demo-mayorista,demo-may-2023-09-18,Mercado Abasto,Piña,,,Primera,A,7.30,unidad,,
2023-09-18,demo-mayorista,demo-may-2023-09-18,Mercado Abasto,Naranja,Santa Cruz,Valencia,Segunda,N,42.41,ciento,,
2023-09-18,demo-mayorista,demo-may-2023-09-18,Mercado Abasto,Frutilla,Cochabamba,,Primera,A,9.99,kg,,
2023-09-18,demo-mayorista,demo-may-2023-09-18,Mercado Abasto,Guineo,Santa Cruz,,,A,32.88,chipa,,
2023-09-18,demo-mayorista,demo-may-2023-09-18,Mercado Abasto,Tomate,,,Segunda,A,5.05,kg,,
2023-09-18,demo-mayorista,demo-may-2023-09-18,Mercado Abasto,Yuca,,,,N,54.96,bolsa,,
2023-10-02,demo-mayorista,demo-may-2023-10-02,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,4.75,kg,,
2023-10-02,demo-mayorista,demo-may-2023-10-02,Mercado Abasto,Piña,Norte Integrado,,Segunda,A,6.72,unidad,,
2023-10-02,demo-mayorista,demo-may-2023-10-02,Mercado Abasto,Frutilla,Valles Cruceños,,,N,11.70,kg,,
2023-10-02,demo-mayorista,demo-may-2023-10-02,Mercado Abasto,Guineo,Cochabamba,,Segunda,N,34.23,chipa,,
2023-10-02,demo-mayorista,demo-may-2023-10-02,Mercado Abasto,Tomate,Cochabamba,,,A,5.50,kg,,
2023-10-02,demo-mayorista,demo-may-2023-10-02,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,61.01,bolsa,,
2023-10-16,demo-mayorista,demo-may-2023-10-16,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,4.24,kg,,
2023-10-16,demo-mayorista,demo-may-2023-10-16,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.39,unidad,,
2023-10-16,demo-mayorista,demo-may-2023-10-16,Mercado Abasto,Mandarina,Cbba.,Criolla,Primera,E,34.51,ciento,,
2023-10-16,demo-mayorista,demo-may-2023-10-16,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,32.83,chipa,,
2023-10-16,demo-mayorista,demo-may-2023-10-16,Mercado Abasto,Yuca,Norte Integrado,,Primera,N,58.00,bolsa,,
2023-10-30,demo-mayorista,demo-may-2023-10-30,Mercado Abasto,Papaya,Norte Integrado,,,N,4.57,kg,,
2023-10-30,demo-mayorista,demo-may-2023-10-30,Mercado Abasto,Piña,Santa Cruz,,Primera,A,5.61,unidad,,
2023-10-30,demo-mayorista,demo-may-2023-10-30,Mercado Abasto,Naranja,Cochabamba,,Primera,E,51.25,ciento,,
2023-10-30,demo-mayorista,demo-may-2023-10-30,Mercado Abasto,Guineo,Santa Cruz,,Primera,N,35.62,chipa,,
2023-10-30,demo-mayorista,demo-may-2023-10-30,Mercado Abasto,Tomate,Valles Cruceños,,Primera,N,6.58,kg,,
2023-10-30,demo-mayorista,demo-may-2023-10-30,Mercado Abasto,Yuca,,,Primera,N,54.59,bolsa,,
2023-11-13,demo-mayorista,demo-may-2023-11-13,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,4.25,kg,,
2023-11-13,demo-mayorista,demo-may-2023-11-13,Mercado Abasto,Piña,Norte Integrado,,Primera,A,5.37,unidad,,
2023-11-13,demo-mayorista,demo-may-2023-11-13,Mercado Abasto,Sandía,,,Primera,A,12.79,unidad,,
2023-11-13,demo-mayorista,demo-may-2023-11-13,Mercado Abasto,Banano,Norte Integrado,,Primera,N,37.32,chipa,,
2023-11-13,demo-mayorista,demo-may-2023-11-13,Mercado Abasto,Yuca,,,Primera,N,61.35,bolsa,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Achachairú,Santa Cruz,,,N,56.71,ciento,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.87,kg,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Piña,Norte Integrado,,Primera,A,5.57,unidad,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Sandía,Valles Cruceños,,,A,12.06,unidad,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Durazno,Comarapa,,Segunda,N,9.07,kg,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Guineo,Cochabamba,,Primera,N,35.29,chipa,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Tomate,Cochabamba,,,N,6.84,kg,,
2023-11-27,demo-mayorista,demo-may-2023-11-27,Mercado Abasto,Yuca,Norte Integrado,,,N,53.53,bolsa,,
2023-12-11,demo-mayorista,demo-may-2023-12-11,Mercado Abasto,Papaya,Beni,,Primera,A,3.90,kg,,
2023-12-11,demo-mayorista,demo-may-2023-12-11,Mercado Abasto,Naranja,Cochabamba,Valencia,Primera,E,53.32,ciento,,
2023-12-11,demo-mayorista,demo-may-2023-12-11,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,11.78,unidad,,
2023-12-11,demo-mayorista,demo-may-2023-12-11,Mercado Abasto,Durazno,Comarapa,,Segunda,A,8.31,kg,,
2023-12-11,demo-mayorista,demo-may-2023-12-11,Mercado Abasto,Guineo,Norte Integrado,,Primera,N,34.53,chipa,,
2023-12-11,demo-mayorista,demo-may-2023-12-11,Mercado Abasto,Tomate,Santa Cruz,,Primera,E,7.52,kg,,
2023-12-11,demo-mayorista,demo-may-2023-12-11,Mercado Abasto,Yuca,Santa Cruz,,Segunda,N,52.21,bolsa,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Achachairú,Santa Cruz,,,A,47.41,ciento,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Papaya,Santa Cruz,,,A,3.39,kg,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Piña,Santa Cruz,,,A,5.41,unidad,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Sandía,Valles Cruceños,,Primera,A,10.60,unidad,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Durazno,Valles Cruceños,,Primera,A,7.31,kg,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Banano,Norte Integrado,,Segunda,A,30.60,chipa,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Tomate,Cochabamba,,,N,7.17,kg,,
2023-12-25,demo-mayorista,demo-may-2023-12-25,Mercado Abasto,Yuca,Santa Cruz,,Segunda,A,47.69,bolsa,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Achacha,Santa Cruz,,Primera,A,42.52,ciento,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.65,kg,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.23,unidad,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,11.40,unidad,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Durazno,Comarapa,,Primera,A,7.66,kg,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Guineo,,,Primera,A,32.09,chipa,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Tomate,,,Primera,N,6.77,kg,,
2024-01-08,demo-mayorista,demo-may-2024-01-08,Mercado Abasto,Yuca,Norte Integrado,,,A,46.91,bolsa,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Achacha,Santa Cruz,,,A,49.55,ciento,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Papaya,,,Segunda,A,3.53,kg,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Piña,,,Primera,A,5.95,unidad,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Naranja,,Criolla,,E,48.89,ciento,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Durazno,Valles Cruceños,,,A,7.45,kg,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,29.57,chipa,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Tomate,Cochabamba,,,N,6.85,kg,,
2024-01-22,demo-mayorista,demo-may-2024-01-22,Mercado Abasto,Yuca,Norte Integrado,,,A,44.37,bolsa,,
2024-02-05,demo-mayorista,demo-may-2024-02-05,Mercado Abasto,Achachairú,Norte Integrado,,,N,57.55,ciento,,
2024-02-05,demo-mayorista,demo-may-2024-02-05,Mercado Abasto,Papaya,,,Primera,A,3.62,kg,,
2024-02-05,demo-mayorista,demo-may-2024-02-05,Mercado Abasto,Piña,Beni,,Primera,A,6.26,unidad,,
2024-02-05,demo-mayorista,demo-may-2024-02-05,Mercado Abasto,Durazno,Comarapa,,Primera,A,8.11,kg,,
2024-02-05,demo-mayorista,demo-may-2024-02-05,Mercado Abasto,Guineo,Norte Integrado,,Segunda,A,26.59,chipa,,
2024-02-05,demo-mayorista,demo-may-2024-02-05,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,7.32,kg,,
2024-02-05,demo-mayorista,demo-may-2024-02-05,Mercado Abasto,Yuca,Santa Cruz,,,A,37.53,bolsa,,
2024-02-19,demo-mayorista,demo-may-2024-02-19,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.10,kg,,
2024-02-19,demo-mayorista,demo-may-2024-02-19,Mercado Abasto,Piña,Santa Cruz,,Segunda,A,6.71,unidad,,
2024-02-19,demo-mayorista,demo-may-2024-02-19,Mercado Abasto,Mandarina,Cochabamba,Criolla,Segunda,E,38.62,ciento,,
2024-02-19,demo-mayorista,demo-may-2024-02-19,Mercado Abasto,Durazno,Mairana,,,N,9.04,kg,,
2024-02-19,demo-mayorista,demo-may-2024-02-19,Mercado Abasto,Banano,Cochabamba,,Segunda,A,28.47,chipa,,
2024-02-19,demo-mayorista,demo-may-2024-02-19,Mercado Abasto,Tomate,,,,N,6.94,kg,,
2024-02-19,demo-mayorista,demo-may-2024-02-19,Mercado Abasto,Yuca,Santa Cruz,,,A,37.24,bolsa,,
2024-03-04,demo-mayorista,demo-may-2024-03-04,Mercado Abasto,Papaya,Santa Cruz,,Segunda,A,3.61,kg,,
2024-03-04,demo-mayorista,demo-may-2024-03-04,Mercado Abasto,Piña,,,Primera,N,7.09,unidad,,
2024-03-04,demo-mayorista,demo-may-2024-03-04,Mercado Abasto,Banano,Cochabamba,,Primera,A,28.17,chipa,,
2024-03-04,demo-mayorista,demo-may-2024-03-04,Mercado Abasto,Tomate,Cochabamba,,Segunda,N,7.55,kg,,
2024-03-04,demo-mayorista,demo-may-2024-03-04,Mercado Abasto,Yuca,,,Segunda,A,34.80,bolsa,,
2024-03-18,demo-mayorista,demo-may-2024-03-18,Mercado Abasto,Papaya,Santa Cruz,,Segunda,A,3.56,kg,,
2024-03-18,demo-mayorista,demo-may-2024-03-18,Mercado Abasto,Mandarina,Valles Cruceños,,,N,28.94,ciento,,
2024-03-18,demo-mayorista,demo-may-2024-03-18,Mercado Abasto,Naranja,Norte Integrado,,Segunda,E,43.51,ciento,,
2024-03-18,demo-mayorista,demo-may-2024-03-18,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,24.23,chipa,,
2024-03-18,demo-mayorista,demo-may-2024-03-18,Mercado Abasto,Tomate,Valles Cruceños,,,N,6.29,kg,,
2024-03-18,demo-mayorista,demo-may-2024-03-18,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,38.21,bolsa,,
2024-04-01,demo-mayorista,demo-may-2024-04-01,Mercado Abasto,Papaya,,,,A,3.20,kg,,
2024-04-01,demo-mayorista,demo-may-2024-04-01,Mercado Abasto,Piña,Norte Integrado,,Primera,E,9.03,unidad,,
2024-04-01,demo-mayorista,demo-may-2024-04-01,Mercado Abasto,Mandarina,Santa Cruz,,,A,27.82,ciento,,
2024-04-01,demo-mayorista,demo-may-2024-04-01,Mercado Abasto,Fresa,Cochabamba,,Segunda,E,16.18,kg,,
2024-04-01,demo-mayorista,demo-may-2024-04-01,Mercado Abasto,Guineo,Cochabamba,,Primera,A,26.54,chipa,,
2024-04-01,demo-mayorista,demo-may-2024-04-01,Mercado Abasto,Yuca,,,Primera,A,35.57,bolsa,,
2024-04-15,demo-mayorista,demo-may-2024-04-15,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.31,kg,,
2024-04-15,demo-mayorista,demo-may-2024-04-15,Mercado Abasto,Piña,Santa Cruz,,Primera,E,9.09,unidad,,
2024-04-15,demo-mayorista,demo-may-2024-04-15,Mercado Abasto,Mandarina,,Ponkan,Primera,A,25.69,ciento,,
2024-04-15,demo-mayorista,demo-may-2024-04-15,Mercado Abasto,Durazno,Argentina,,Primera,E,11.57,kg,,
2024-04-15,demo-mayorista,demo-may-2024-04-15,Mercado Abasto,Guineo,Cochabamba,,Segunda,A,26.08,chipa,,
2024-04-15,demo-mayorista,demo-may-2024-04-15,Mercado Abasto,Tomate,Santa Cruz,,Segunda,N,5.65,kg,,
2024-04-15,demo-mayorista,demo-may-2024-04-15,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,38.39,bolsa,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Papaya,,,Primera,A,3.48,kg,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Piña,Santa Cruz,,Primera,E,9.53,unidad,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Mandarina,Valles Cruceños,,,A,22.07,ciento,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Naranja,Cochabamba,,,A,37.38,ciento,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Durazno,Chile,,Primera,E,11.86,kg,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Frutilla,,,Segunda,E,14.87,kg,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Banano,Norte Integrado,,Primera,A,24.78,chipa,,
2024-04-29,demo-mayorista,demo-may-2024-04-29,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,35.71,bolsa,,
2024-05-27,demo-mayorista,demo-may-2024-05-27,Mercado Abasto,Papaya,,,,A,3.61,kg,,
2024-05-27,demo-mayorista,demo-may-2024-05-27,Mercado Abasto,Piña,Santa Cruz,,Primera,N,8.88,unidad,,
2024-05-27,demo-mayorista,demo-may-2024-05-27,Mercado Abasto,Mandarina,,Criolla,Primera,A,22.74,ciento,,
2024-05-27,demo-mayorista,demo-may-2024-05-27,Mercado Abasto,Naranja,Cochabamba,Criolla,Primera,A,33.52,ciento,,
2024-05-27,demo-mayorista,demo-may-2024-05-27,Mercado Abasto,Banano,Norte Integrado,,Primera,A,25.55,chipa,,
2024-05-27,demo-mayorista,demo-may-2024-05-27,Mercado Abasto,Tomate,Santa Cruz,,,A,5.03,kg,,
2024-05-27,demo-mayorista,demo-may-2024-05-27,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,36.61,bolsa,,
2024-06-10,demo-mayorista,demo-may-2024-06-10,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,4.24,kg,,
2024-06-10,demo-mayorista,demo-may-2024-06-10,Mercado Abasto,Mandarina,Santa Cruz,,Primera,A,22.04,ciento,,
2024-06-10,demo-mayorista,demo-may-2024-06-10,Mercado Abasto,Naranja,Norte Integrado,,,A,34.20,ciento,,
2024-06-10,demo-mayorista,demo-may-2024-06-10,Mercado Abasto,Guineo,,,Primera,A,25.97,chipa,,
2024-06-10,demo-mayorista,demo-may-2024-06-10,Mercado Abasto,Tomate,,,Primera,A,4.18,kg,,
2024-06-10,demo-mayorista,demo-may-2024-06-10,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,39.79,bolsa,,
2024-06-24,demo-mayorista,demo-may-2024-06-24,Mercado Abasto,Papaya,Norte Integrado,,,A,3.86,kg,,
2024-06-24,demo-mayorista,demo-may-2024-06-24,Mercado Abasto,Mandarina,Santa Cruz,,Primera,A,23.49,ciento,,
2024-06-24,demo-mayorista,demo-may-2024-06-24,Mercado Abasto,Naranja,,Criolla,Primera,A,31.84,ciento,,
2024-06-24,demo-mayorista,demo-may-2024-06-24,Mercado Abasto,Fresa,Comarapa,,Segunda,N,13.12,kg,,
2024-06-24,demo-mayorista,demo-may-2024-06-24,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,25.74,chipa,,
2024-06-24,demo-mayorista,demo-may-2024-06-24,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,4.16,kg,,
2024-06-24,demo-mayorista,demo-may-2024-06-24,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,39.51,bolsa,,
2024-07-08,demo-mayorista,demo-may-2024-07-08,Mercado Abasto,Mandarina,Santa Cruz,Ponkan,Primera,A,25.80,ciento,,
2024-07-08,demo-mayorista,demo-may-2024-07-08,Mercado Abasto,Naranja,Santa Cruz,,Primera,A,34.07,ciento,,
2024-07-08,demo-mayorista,demo-may-2024-07-08,Mercado Abasto,Durazno,Chile,,Primera,E,11.17,kg,,
2024-07-08,demo-mayorista,demo-may-2024-07-08,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,25.93,chipa,,
2024-07-08,demo-mayorista,demo-may-2024-07-08,Mercado Abasto,Tomate,Cochabamba,,Primera,A,4.28,kg,,
2024-07-08,demo-mayorista,demo-may-2024-07-08,Mercado Abasto,Yuca,Norte Integrado,,,A,43.52,bolsa,,
2024-07-22,demo-mayorista,demo-may-2024-07-22,Mercado Abasto,Papaya,Beni,,Primera,A,4.31,kg,,
2024-07-22,demo-mayorista,demo-may-2024-07-22,Mercado Abasto,Piña,Santa Cruz,,Primera,N,8.64,unidad,,
2024-07-22,demo-mayorista,demo-may-2024-07-22,Mercado Abasto,Mandarina,Valles Cruceños,Ponkan,Primera,A,26.69,ciento,,
2024-07-22,demo-mayorista,demo-may-2024-07-22,Mercado Abasto,Naranja,,Criolla,Primera,A,32.91,ciento,,
2024-07-22,demo-mayorista,demo-may-2024-07-22,Mercado Abasto,Guineo,,,Primera,A,27.78,chipa,,
2024-07-22,demo-mayorista,demo-may-2024-07-22,Mercado Abasto,Tomate,Cochabamba,,,A,4.61,kg,,
2024-07-22,demo-mayorista,demo-may-2024-07-22,Mercado Abasto,Yuca,Norte Integrado,,,A,47.08,bolsa,,
2024-08-05,demo-mayorista,demo-may-2024-08-05,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,4.59,kg,,
2024-08-05,demo-mayorista,demo-may-2024-08-05,Mercado Abasto,Frutilla,,,,A,9.13,kg,,
2024-08-05,demo-mayorista,demo-may-2024-08-05,Mercado Abasto,Guineo,,,,A,29.01,chipa,,
2024-08-05,demo-mayorista,demo-may-2024-08-05,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,4.44,kg,,
2024-08-05,demo-mayorista,demo-may-2024-08-05,Mercado Abasto,Yuca,Santa Cruz,,,N,46.22,bolsa,,
2024-08-19,demo-mayorista,demo-may-2024-08-19,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,5.32,kg,,
2024-08-19,demo-mayorista,demo-may-2024-08-19,Mercado Abasto,Naranja,Cochabamba,Criolla,Primera,A,38.23,ciento,,
2024-08-19,demo-mayorista,demo-may-2024-08-19,Mercado Abasto,Fresa,Comarapa,,Primera,A,9.70,kg,,
2024-08-19,demo-mayorista,demo-may-2024-08-19,Mercado Abasto,Guineo,Norte Integrado,,Segunda,A,28.21,chipa,,
2024-08-19,demo-mayorista,demo-may-2024-08-19,Mercado Abasto,Tomate,Valles Cruceños,,,A,5.07,kg,,
2024-08-19,demo-mayorista,demo-may-2024-08-19,Mercado Abasto,Yuca,Norte Integrado,,Primera,N,53.36,bolsa,,
2024-09-02,demo-mayorista,demo-may-2024-09-02,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,5.31,kg,,
2024-09-02,demo-mayorista,demo-may-2024-09-02,Mercado Abasto,Naranja,Norte Integrado,Criolla,,N,40.68,ciento,,
2024-09-02,demo-mayorista,demo-may-2024-09-02,Mercado Abasto,Frutilla,,,,A,10.37,kg,,
2024-09-02,demo-mayorista,demo-may-2024-09-02,Mercado Abasto,Banano,Cochabamba,,Primera,A,32.02,chipa,,
2024-09-02,demo-mayorista,demo-may-2024-09-02,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,5.16,kg,,
2024-09-16,demo-mayorista,demo-may-2024-09-16,Mercado Abasto,Papaya,Beni,,Primera,N,5.42,kg,,
2024-09-16,demo-mayorista,demo-may-2024-09-16,Mercado Abasto,Piña,Santa Cruz,,Primera,N,7.14,unidad,,
2024-09-16,demo-mayorista,demo-may-2024-09-16,Mercado Abasto,Frutilla,Comarapa,,,A,10.39,kg,,
